tag,avg_rating,rating_count
slasher movie,3.2,15
mushroom cloud,3.2,20
jeremy northam,3.2,10
obscene gesture,3.2,10
control console,3.2,10
jenna ortega,3.2,10
serial,3.2,10
quitting a job,3.2,15
pygmalion,3.2,10
food porn,3.2,10
governess,3.2,10
easter,3.2,15
gay friend,3.2,30
san diego,3.2,15
troma,3.2,30
dimensionalized 2-d to 3-d,3.2,10
reference to harry houdini,3.2,10
rough humor,3.2,10
religious zealotry,3.2,25
charles manson,3.2,15
reference to a zodiac sign,3.2,10
hanged woman,3.2,10
fading star,3.2,10
game show,3.2,15
spielberg/lucas,3.2,10
prehistoric adventure,3.2,10
easter eggs,3.2,10
statutory rape,3.2,10
new orleans louisiana,3.2,10
bmw,3.2,25
race car driver,3.2,20
near-future,3.2,10
for kids,3.2,45
apparition,3.2,25
talking robot,3.2,15
invisible,3.2,15
dying repeatedly,3.2,20
rupert everett,3.2,20
jerry seinfeld,3.2,15
mining town,3.2,10
jewish american,3.2,10
absurd violence,3.2,15
needle,3.2,20
feudalism,3.2,10
lovecraftian horror,3.2,15
name calling,3.2,25
informant,3.2,25
defibrillation,3.2,10
rapids,3.2,10
cheesy lines,3.2,10
anna chlumsky,3.2,10
elmore leonard,3.2,10
worse than the book,3.2,10
robots and androids,3.2,15
jake johnson,3.2,10
apartment,3.199324324324324,148
amazon,3.198529411764706,68
handycam,3.1979166666666665,96
talking animal,3.197674418604651,43
motorcycle,3.197674418604651,387
agoraphobia,3.196969696969697,33
flying saucer,3.196969696969697,33
boys,3.1964285714285716,28
dance scene,3.1964285714285716,28
shield,3.1964285714285716,56
burnt face,3.1964285714285716,28
terror,3.196078431372549,102
israeli/palestinian conflict,3.1956521739130435,23
competitive sport,3.1956521739130435,23
bad germans,3.1956521739130435,23
subjective camera,3.195187165775401,187
skateboard,3.1951219512195124,41
killer robots,3.1944444444444446,18
accidental death,3.1944444444444446,36
animals die :(,3.1944444444444446,18
duct tape over mouth,3.1944444444444446,18
confusion,3.1944444444444446,36
homeless man,3.1944444444444446,36
fortress,3.1944444444444446,18
bowling alley,3.1944444444444446,18
based on comic,3.1936274509803924,408
tits,3.193548387096774,31
female police officer,3.193548387096774,31
french comedy,3.193396226415094,106
machismo,3.1933333333333334,75
buddy,3.1933333333333334,75
demon,3.1926910299003324,301
old man,3.1926605504587156,109
covered in blood,3.1923076923076925,78
sitting on the floor,3.1923076923076925,13
john c reilly,3.1923076923076925,13
cowboy hat,3.1923076923076925,39
automata,3.1923076923076925,13
axe fight,3.1923076923076925,13
cash,3.1923076923076925,13
gold digger,3.1923076923076925,13
listening to a radio,3.1923076923076925,13
infatuation,3.1923076923076925,26
zoe kravitz,3.1923076923076925,13
microscope,3.1923076923076925,39
psychedelic image,3.1923076923076925,13
crane,3.1923076923076925,13
protection,3.1923076923076925,13
alison brie,3.1923076923076925,13
windmill,3.1923076923076925,13
fallen angel,3.1923076923076925,13
slapped in the face,3.1923076923076925,13
garbage can,3.1923076923076925,13
paparazzi,3.1923076923076925,13
superhuman speed,3.1923076923076925,13
motel room,3.1923076923076925,13
self injection,3.1923076923076925,13
symphonic music score,3.1923076923076925,13
free running,3.1923076923076925,13
germans,3.1923076923076925,13
drink,3.191860465116279,86
hell,3.1915584415584415,154
lesbian kiss,3.1914893617021276,47
child in peril,3.190909090909091,110
art world,3.1904761904761907,21
jewels,3.1904761904761907,21
multiple cameos,3.1904761904761907,21
flame,3.1904761904761907,21
photorealistic,3.1904761904761907,21
medical examination,3.1904761904761907,21
man wears eyeglasses,3.1901408450704225,213
peru,3.189655172413793,29
communist,3.189189189189189,37
surveillance camera,3.189189189189189,37
severed finger,3.188888888888889,45
blackout,3.188888888888889,45
ice skating,3.188679245283019,53
telephone,3.1884057971014492,138
key,3.1884057971014492,69
archer,3.1875,24
religious fanatic,3.1875,24
semi automatic weapon,3.1875,16
biting someone,3.1875,16
romania,3.1875,88
christmas tree,3.1875,40
person in a car trunk,3.1875,16
financial system,3.1875,16
dead animal,3.1875,32
17th century,3.1865671641791047,67
cold,3.1862745098039214,51
female nudity,3.186195826645265,623
blood splatter,3.186153846153846,325
nickname,3.186046511627907,43
slow motion scene,3.1859375,320
graveyard,3.1858974358974357,78
bar fight,3.1857142857142855,35
female scientist,3.1857142857142855,35
beaten to death,3.1856060606060606,132
unanswered questions,3.185185185185185,27
paramedic,3.185185185185185,27
car bomb,3.185185185185185,27
turtle,3.185185185185185,27
aerial camera shot,3.185,100
plague,3.1845238095238093,84
bestiality,3.1842105263157894,19
hired killer,3.1842105263157894,19
group sex,3.1842105263157894,38
slow moving plot,3.1842105263157894,19
cripple,3.1842105263157894,19
cringey dialogue,3.1842105263157894,19
arab,3.1842105263157894,19
trapdoor,3.1842105263157894,19
velociraptor,3.1842105263157894,19
villain turns good,3.1842105263157894,19
killing,3.1842105263157894,76
coitus,3.1842105263157894,19
texting,3.1842105263157894,19
gun battle,3.183673469387755,49
genetic experiment,3.183333333333333,30
female villain,3.183333333333333,60
female killer,3.182926829268293,41
doctor,3.1819571865443423,327
tubi tv,3.1818181818181817,11
ray milland,3.1818181818181817,22
secret headquarters,3.1818181818181817,11
home movie,3.1818181818181817,22
police commissioner,3.1818181818181817,11
sport:ice hockey,3.1818181818181817,11
killer dog,3.1818181818181817,11
human being,3.1818181818181817,11
computer,3.1818181818181817,220
zippo lighter,3.1818181818181817,22
fly the insect,3.1818181818181817,11
flute,3.1818181818181817,11
oscar nominee: best picture 2012,3.1818181818181817,11
talking computer,3.1818181818181817,11
fire escape,3.1818181818181817,11
chauvinism,3.1818181818181817,11
multiple deaths,3.1818181818181817,11
vinnie jones,3.1818181818181817,33
truth or dare,3.1818181818181817,11
woods,3.1818181818181817,253
man punches a woman,3.1818181818181817,33
pinball,3.1818181818181817,11
hayden panettiere,3.1818181818181817,11
stripper,3.18125,80
hotel room,3.181159420289855,69
sexual assault,3.1810344827586206,174
seance,3.1810344827586206,58
social justice,3.1810344827586206,116
snakes,3.1810344827586206,58
airplane,3.1808755760368665,434
younger version of character,3.180722891566265,83
impersonating a police officer,3.1805555555555554,36
nihilist,3.18,25
old people,3.18,25
jumping from height,3.18,75
theatre play,3.18,25
bully,3.1795774647887325,142
umbrella,3.1792452830188678,53
paul feig,3.1785714285714284,14
bromantic comedy,3.1785714285714284,14
bill maher,3.1785714285714284,14
rape attempt,3.1785714285714284,14
bearded man,3.1785714285714284,70
keystone,3.1785714285714284,14
street children,3.1785714285714284,14
pharmacy,3.1785714285714284,14
director also cinematographer,3.1785714285714284,14
reboot,3.1785714285714284,126
brett ratner,3.1785714285714284,14
shaky footage,3.1785714285714284,14
spitting blood,3.1785714285714284,14
king kong,3.1777777777777776,45
drifter,3.1774193548387095,31
gratuitous violence,3.1774193548387095,217
new year's eve,3.1774193548387095,62
clone,3.176829268292683,82
pajamas,3.176470588235294,17
backwoods,3.176470588235294,17
kylo ren,3.176470588235294,17
tv reporter,3.176470588235294,17
dave franco,3.176470588235294,17
bombardment,3.176470588235294,17
sex standing up,3.176470588235294,17
bechdel test-,3.176470588235294,17
face mask,3.176470588235294,51
slasher,3.1758177570093458,856
house,3.175675675675676,148
biopunk,3.175675675675676,37
blood,3.175619834710744,968
sword and sandal,3.175438596491228,57
miscarriage,3.175,20
one eyed man,3.175,20
giant animal,3.175,20
shower,3.175,120
space mission,3.175,20
coup d'etat,3.175,20
masks,3.175,20
rich,3.175,20
mental asylum,3.175,20
jordana brewster,3.175,20
tongue,3.175,20
young adult,3.174107142857143,112
mini skirt,3.1739130434782608,23
eyeglasses,3.1739130434782608,92
army,3.1734234234234235,222
army base,3.173076923076923,26
what if...,3.173076923076923,26
teenage protagonist,3.173076923076923,26
grandmother grandson relationship,3.173076923076923,26
dress,3.173076923076923,26
male gaze,3.173076923076923,26
shia labeouf,3.1728971962616823,107
volcano,3.1728395061728394,81
frankenstein,3.1724137931034484,87
sword,3.1724137931034484,203
pump action shotgun,3.1724137931034484,58
police procedural,3.171875,32
homosexual,3.1715686274509802,102
destruction,3.1714285714285713,175
viking,3.1714285714285713,35
hypnosis,3.1708333333333334,120
post-apocalyptic future,3.1707317073170733,41
halle berry,3.1705426356589146,129
diving,3.1704545454545454,44
games,3.17,50
horseback riding,3.169642857142857,56
magnolia pictures,3.1693548387096775,62
sea monster,3.1693548387096775,62
flashback,3.169257340241796,579
shootout,3.16751269035533,394
telephone call,3.1675,200
manipulative woman,3.1666666666666665,15
whispering,3.1666666666666665,24
black panties,3.1666666666666665,24
meteor,3.1666666666666665,30
part of series,3.1666666666666665,36
inspector,3.1666666666666665,12
police siren,3.1666666666666665,15
serial killers,3.1666666666666665,69
mushrooms,3.1666666666666665,12
urban setting,3.1666666666666665,87
music festival,3.1666666666666665,12
comic,3.1666666666666665,51
rural area,3.1666666666666665,15
biohazard,3.1666666666666665,18
tooth,3.1666666666666665,12
noise,3.1666666666666665,18
no cgi,3.1666666666666665,15
jihad,3.1666666666666665,18
sex horror,3.1666666666666665,12
wish fulfillment,3.1666666666666665,18
lifted by the throat,3.1666666666666665,21
emmy rossum,3.1666666666666665,12
hug,3.1666666666666665,21
real estate agent,3.1666666666666665,15
sport:american football,3.1666666666666665,12
pseudomathematics,3.1666666666666665,12
psychological manipulation,3.1666666666666665,15
space pirate,3.1666666666666665,12
spanking,3.1666666666666665,30
cube,3.1666666666666665,15
physical abuse,3.1666666666666665,15
erotic movie,3.1666666666666665,21
no action,3.1666666666666665,21
cornwall,3.1666666666666665,12
school teacher,3.1666666666666665,18
rodent,3.1666666666666665,15
good man,3.1666666666666665,24
exterminator,3.1666666666666665,15
truck,3.1666666666666665,105
lycanthropy,3.1666666666666665,12
augmented reality,3.1666666666666665,15
gory violence,3.1666666666666665,18
aunt,3.1666666666666665,21
alice eve,3.1666666666666665,15
organ harvesting,3.1666666666666665,21
online dating,3.1666666666666665,18
flawed,3.1666666666666665,12
dax shepard,3.1666666666666665,12
mugging,3.1666666666666665,15
casting,3.1666666666666665,24
biologist,3.1666666666666665,39
rappers,3.1666666666666665,27
corridor,3.1666666666666665,24
ray harryhausen,3.1666666666666665,27
woman slaps a man,3.1666666666666665,27
superstition,3.1645569620253164,79
sexual harassment,3.1634615384615383,52
transformation,3.163430420711974,309
employer employee relationship,3.163265306122449,49
carnival,3.1625,80
black american,3.1621621621621623,37
gender swap,3.1621621621621623,37
shirley temple,3.161764705882353,34
contest,3.161764705882353,34
michael myers,3.161764705882353,34
revisionist history,3.161290322580645,31
bribery,3.161290322580645,31
fireworks,3.161290322580645,62
male objectification,3.161111111111111,90
fashion designer,3.1607142857142856,28
museum,3.1605504587155964,109
vigilante justice,3.160377358490566,53
white trash,3.160377358490566,53
female fighter,3.16,50
hopeless,3.16,25
talking dog,3.16,25
duct tape,3.16,25
slow-paced,3.16,25
based on a comic book,3.16,25
judy greer,3.159090909090909,22
stairs,3.159090909090909,22
birthday party,3.159090909090909,66
hiding under a bed,3.159090909090909,22
lie,3.1588785046728973,107
buried alive,3.1587301587301586,63
redbox,3.158536585365854,41
sarah paulson,3.1578947368421053,19
death of parents,3.1578947368421053,19
hit and run,3.1578947368421053,19
stolen car,3.1578947368421053,19
rifle,3.1577380952380953,168
kristen stewart,3.157446808510638,235
slow pace,3.1574074074074074,54
jessica alba,3.157258064516129,124
slave,3.157142857142857,35
space marine,3.157142857142857,35
anthropomorphized animals,3.157142857142857,35
bare butt,3.15702479338843,121
dc comics,3.1568364611260056,373
uncle nephew relationship,3.156716417910448,67
super power,3.1565217391304348,115
invitation,3.15625,16
sergeant,3.15625,32
amusement park,3.15625,64
childhood friend,3.15625,16
knocked out with a gun butt,3.15625,16
frozen body,3.15625,16
copulation,3.15625,16
too much explaining,3.15625,32
debauchery,3.15625,16
pickup truck,3.15625,64
bisexual woman,3.15625,16
escape room,3.15625,16
rapist,3.15625,32
swimming pool,3.1557377049180326,183
chevrolet,3.1547619047619047,42
midnight movie,3.1545454545454548,55
reunion,3.1542056074766354,107
episodic structure,3.1538461538461537,13
hit on the head,3.1538461538461537,39
anna faris,3.1538461538461537,52
sepia,3.1538461538461537,13
bitten on the arm,3.1538461538461537,13
brushing teeth,3.1538461538461537,13
head cut in half,3.1538461538461537,13
crime scene,3.1538461538461537,13
caught having sex,3.1538461538461537,13
doorman,3.1538461538461537,13
double cross,3.1538461538461537,182
scissors,3.1538461538461537,39
studio logo segues into film,3.1538461538461537,39
altar,3.1538461538461537,13
experiment gone awry,3.1538461538461537,26
torpedo,3.1538461538461537,13
secret lair,3.1538461538461537,13
bloodlust,3.1538461538461537,13
drill,3.1538461538461537,13
martin campbell,3.1538461538461537,13
new hampshire,3.1538461538461537,13
fair,3.1538461538461537,13
rich people problems,3.1538461538461537,13
battle,3.153703703703704,270
baby,3.153658536585366,205
fictional war,3.1534653465346536,101
pubic hair,3.153409090909091,88
mummy,3.1531531531531534,111
male rear nudity,3.153125,160
captivity,3.1530612244897958,49
housekeeper,3.1527777777777777,36
childhood friends,3.1527777777777777,36
police car,3.152542372881356,177
title spoken by character,3.152230971128609,381
monk,3.152173913043478,46
arrow,3.152173913043478,23
downer ending,3.152173913043478,23
locker,3.152173913043478,23
cruise,3.152173913043478,23
horror movie remade,3.152173913043478,23
bahamas,3.152173913043478,23
secret room,3.152173913043478,23
thong,3.1515151515151514,33
death of loved one,3.1515151515151514,33
topher grace,3.15,20
paranormal investigator,3.15,10
overweight,3.15,10
wrist slitting,3.15,20
cell,3.15,10
intelligent design,3.15,10
coming home,3.15,10
running man,3.15,10
evil witch,3.15,10
jaimie alexander,3.15,10
field,3.15,10
cocoon,3.15,10
girls' boarding school,3.15,10
adolescent,3.15,10
contaminated water,3.15,10
knights templar,3.15,10
reference to captain america,3.15,10
alex proyas,3.15,10
covered in mud,3.15,10
reading aloud,3.15,20
throat ripping,3.15,20
1.33:1 aspect ratio,3.15,10
rubik's cube,3.15,20
heart problems,3.15,10
view through binoculars,3.15,10
michael apted,3.15,10
bechtel test:fail,3.15,10
little people,3.15,10
male bondage,3.15,10
reflection in a mirror,3.15,10
double crossed,3.15,10
teenage boy,3.1490683229813663,161
vacation,3.148550724637681,138
old woman,3.1484375,64
metamorphosis,3.147727272727273,44
urban legend,3.147727272727273,44
president,3.1472602739726026,146
graduation,3.1470588235294117,51
male female fight,3.1470588235294117,17
interrupted sex,3.1470588235294117,17
naked woman,3.1470588235294117,17
intense violence,3.1470588235294117,17
junk food,3.1470588235294117,17
assembly line,3.1470588235294117,17
investigator,3.1470588235294117,17
premarital sex,3.1467391304347827,92
archaeologist,3.146551724137931,58
singer,3.146276595744681,188
pool table,3.1458333333333335,24
vegan,3.1458333333333335,24
escape pod,3.1458333333333335,24
fireplace,3.144578313253012,83
netflix original,3.143835616438356,73
sequel,3.143822393822394,2072
bus,3.1433566433566433,143
will forte,3.142857142857143,14
unclear character motives,3.142857142857143,14
insubordination,3.142857142857143,14
unhappy ending,3.142857142857143,21
basil rathbone as sherlock holmes,3.142857142857143,14
slurs,3.142857142857143,14
praying,3.142857142857143,21
dictator,3.142857142857143,42
actual animal killed,3.142857142857143,14
gardener,3.142857142857143,28
jennifer love hewitt,3.142857142857143,28
unconsciousness,3.142857142857143,14
poltergeist,3.142857142857143,21
sword duel,3.142857142857143,35
paleontology,3.142857142857143,14
ex-cop,3.142857142857143,35
tropical setting,3.142857142857143,21
massachusetts institute of technology,3.142857142857143,14
hoodlum,3.142857142857143,14
future art deco,3.142857142857143,14
ritual sacrifice,3.142857142857143,21
starship bridge,3.142857142857143,14
sitting,3.142857142857143,14
firecracker,3.142857142857143,14
cobra,3.142857142857143,14
based on children's book,3.142857142857143,35
dealing with death,3.142857142857143,35
fight,3.142682926829268,410
damsel in distress,3.1413793103448278,145
stranger,3.141304347826087,46
models,3.141025641025641,39
pantyhose,3.141025641025641,39
no opening credits,3.1409774436090228,266
bette midler,3.140625,32
plot,3.140275387263339,581
prosthetic arm,3.14,25
ape,3.14,25
hearing voices,3.13953488372093,43
cockroach,3.138888888888889,18
candy cinema,3.138888888888889,18
radar,3.138888888888889,18
quick draw,3.138888888888889,18
wanted poster,3.138888888888889,18
muteness,3.138888888888889,18
ferry,3.138888888888889,18
awkward situation,3.138888888888889,18
new job,3.138888888888889,18
elevator,3.1387665198237884,227
looking at oneself in a mirror,3.138211382113821,123
smoke,3.1379310344827585,29
locked door,3.1379310344827585,29
shot to death,3.1379310344827585,348
bridge,3.1378205128205128,156
eating,3.1370967741935485,62
mutilation,3.1367924528301887,106
surprise,3.1363636363636362,22
way too long,3.1363636363636362,55
shoot out,3.1363636363636362,11
thrown through a windshield,3.1363636363636362,11
black bra,3.1363636363636362,11
based on a video game,3.1363636363636362,88
pigeon,3.1363636363636362,22
rock concert,3.1363636363636362,11
animal:dog,3.1363636363636362,33
cb radio,3.1363636363636362,11
defector,3.1363636363636362,11
disconnected,3.1363636363636362,11
end of war,3.1363636363636362,11
conspiracy of murder,3.1363636363636362,11
trophy,3.1363636363636362,11
facial scar,3.1363636363636362,22
humanoid,3.1363636363636362,11
sex tape,3.1363636363636362,11
realtor,3.1363636363636362,11
italian horror,3.1363636363636362,33
split head,3.1363636363636362,11
father son conflict,3.1363636363636362,11
martial arts master,3.1363636363636362,22
americans abroad,3.1363636363636362,11
baseball bat used as a weapon,3.1363636363636362,11
mental patient,3.1363636363636362,22
passive aggressive behavior,3.1363636363636362,11
exagerated stupidity,3.1363636363636362,22
panties pulled down,3.1363636363636362,11
amazon jungle,3.1363636363636362,11
orientalism,3.1363636363636362,11
mr. t,3.1363636363636362,11
hit with a rifle butt,3.1363636363636362,11
selfishness,3.1363636363636362,44
costume,3.135869565217391,92
automobile,3.1353383458646618,133
place name in title,3.135135135135135,37
dead man,3.135135135135135,37
ontoleptic,3.134920634920635,63
woman on top,3.1346153846153846,26
hugo award,3.1346153846153846,26
coffee,3.1343283582089554,67
pot smoking,3.1341463414634148,41
disappointing ending,3.1338028169014085,71
simple plot,3.133720930232558,86
recruit,3.1333333333333333,15
sex in a car,3.1333333333333333,15
brunette female,3.1333333333333333,15
thin attractive woman,3.1333333333333333,15
evil children,3.1333333333333333,15
epilogue,3.1333333333333333,15
buttocks,3.1333333333333333,30
workplace romance,3.1333333333333333,15
industry,3.1333333333333333,15
headache,3.1333333333333333,15
giant,3.1323529411764706,68
extreme violence,3.1322314049586777,121
bugs,3.1320754716981134,53
behind enemy lines,3.1315789473684212,19
alien / predator series,3.1315789473684212,19
redheaded woman,3.1315789473684212,19
statue,3.1315789473684212,95
single,3.1315789473684212,19
death of husband,3.1315789473684212,38
sheriff,3.1310975609756095,164
convict,3.130952380952381,42
suitcase,3.1307692307692307,65
soviet russia,3.130434782608696,23
crow,3.130434782608696,23
spiders,3.13,50
punched in the face,3.1299638989169676,277
shark,3.1298701298701297,154
adam sandler,3.129695885509839,559
evil spirit,3.1296296296296298,27
wheelchair,3.129353233830846,201
summer camp,3.1292134831460676,89
don't remember,3.129032258064516,31
written by director,3.129032258064516,124
bland hero,3.1285714285714286,35
kingdom,3.1285714285714286,35
2020s,3.1285714285714286,35
remake,3.1284853051996984,1327
promiscuity,3.128205128205128,39
warehouse,3.127659574468085,47
loser,3.127659574468085,47
model,3.127659574468085,47
los angeles california,3.1272727272727274,110
crucifix,3.1271186440677967,59
blasphemous,3.126865671641791,67
scantily clad female,3.1265060240963853,83
new mexico,3.1264367816091956,87
year 1973,3.125,12
romantic rivalry,3.125,20
city name in title,3.125,12
government agencies,3.125,20
teenage hero,3.125,24
tied feet,3.125,20
mistress,3.125,32
bomb,3.125,220
manipulative behavior,3.125,24
dominatrix,3.125,16
duck,3.125,16
outnumbered,3.125,12
some scenes in black and white,3.125,16
vagina,3.125,20
real sex,3.125,12
famous song,3.125,12
microphone,3.125,56
senior citizen,3.125,12
immortals,3.125,12
jason biggs,3.125,12
exhibitionist,3.125,12
barbecue,3.125,24
teasing,3.125,12
decomposing body,3.125,32
horse and carriage,3.125,16
cameo:bruce willis,3.125,12
1930's,3.125,16
anti-communism,3.125,12
headset,3.125,12
comic sidekick,3.125,16
holidays,3.125,16
pimps,3.125,12
reference to satan,3.125,12
logan lerman,3.125,16
tied to a bed,3.125,28
anne heche,3.125,16
bourgeois,3.125,24
gothic horror,3.125,48
female lawyer,3.125,12
group,3.125,12
unreal reactions,3.125,20
kendo,3.125,16
satellite dish,3.125,12
moral monster,3.125,16
sharpshooter,3.125,12
gun,3.124285714285714,350
soldier,3.1233974358974357,312
bow and arrow,3.1231884057971016,69
ummarti2006,3.122950819672131,61
syringe,3.122950819672131,61
bullet time,3.122950819672131,61
dinner,3.1226415094339623,53
redhead,3.1226415094339623,53
champagne,3.122448979591837,49
robert englund,3.1222222222222222,45
single parent,3.121794871794872,78
lantern,3.1216216216216215,37
porn industry,3.1216216216216215,37
bar,3.121405750798722,313
handcuffs,3.121212121212121,132
misery,3.12,25
simple,3.1198347107438016,121
parasite,3.119565217391304,92
paris france,3.119565217391304,46
ambush,3.1194029850746268,201
weapon of mass destruction,3.119047619047619,21
swimming underwater,3.119047619047619,21
acrobat,3.119047619047619,21
camel,3.119047619047619,21
scene during opening credits,3.119047619047619,84
ship,3.119047619047619,168
simple story,3.119047619047619,42
angry mob,3.119047619047619,21
torso cut in half,3.11875,80
walkie talkie,3.1186440677966103,59
church,3.118556701030928,291
captain,3.118279569892473,93
spider,3.1180555555555554,72
birthday,3.1179245283018866,106
saving the world,3.1176470588235294,119
sex talk,3.1176470588235294,17
jock,3.1176470588235294,17
bartender,3.1176470588235294,85
remote location,3.1176470588235294,17
gambler,3.1176470588235294,17
balkans,3.1176470588235294,17
north carolina,3.1176470588235294,34
school uniform,3.1176470588235294,17
exploding head,3.1171875,64
screaming man,3.1166666666666667,30
ex husband ex wife relationship,3.1166666666666667,30
flash forward,3.1166666666666667,120
pope,3.1166666666666667,30
seizure,3.1166666666666667,30
mind reading,3.116279069767442,43
night,3.1161290322580646,155
lifting someone into the air,3.1160714285714284,112
character's point of view camera shot,3.1159420289855073,138
animal cruelty,3.1159420289855073,138
mexican standoff,3.1159420289855073,69
dark past,3.1159420289855073,69
gang member,3.1153846153846154,13
walking in the rain,3.1153846153846154,13
intruder,3.1153846153846154,26
flash drive,3.1153846153846154,13
eva mendes,3.1153846153846154,65
courtship,3.1153846153846154,13
confinement,3.1153846153846154,13
marching band,3.1153846153846154,13
shy person,3.1153846153846154,13
warship,3.1153846153846154,13
broken windshield,3.1153846153846154,13
based on play,3.1153846153846154,26
professor charles xavier character,3.1153846153846154,13
hero kills a woman,3.1153846153846154,13
blood sample,3.1153846153846154,13
clue,3.1153846153846154,13
semen,3.1153846153846154,13
big ben london,3.1153846153846154,13
head injury,3.1153846153846154,13
cross dressing men,3.1142857142857143,35
romcom,3.1140350877192984,171
balloon,3.1136363636363638,44
m 16,3.1136363636363638,22
abandoned building,3.1136363636363638,44
timeframe 21st century,3.1136363636363638,22
tunnel,3.11340206185567,97
listening to music,3.1132075471698113,53
rescue mission,3.1126126126126126,111
lurid,3.1125,40
jason momoa,3.1125,40
abusive relationship,3.1122448979591835,49
breasts,3.1121495327102804,107
dinosaur,3.111842105263158,76
american flag,3.111842105263158,76
basement,3.1116504854368934,103
shot in the head,3.1115537848605577,251
sting,3.111111111111111,18
self healing,3.111111111111111,18
crime spree,3.111111111111111,27
cockney accent,3.111111111111111,27
suicide by gunshot,3.111111111111111,18
parallel universes,3.111111111111111,18
swordsman,3.111111111111111,18
oscar (best director),3.111111111111111,18
bloody face,3.111111111111111,45
looking at the camera,3.111111111111111,18
knocked out,3.1106194690265485,113
action girl,3.110169491525424,59
title appears in writing,3.11,50
corrupt cops,3.1097560975609757,41
secret mission,3.1097560975609757,41
binoculars,3.1095238095238096,105
man hits a woman,3.109375,32
palace,3.109375,32
terrorist,3.1092436974789917,119
psychosis,3.108695652173913,23
power outage,3.108433734939759,83
attempted rape,3.108433734939759,83
director cameo,3.108108108108108,37
shot in the stomach,3.108108108108108,37
waterfall,3.108108108108108,74
abrupt ending,3.1076923076923078,65
raining,3.107142857142857,14
text message,3.107142857142857,14
free love,3.107142857142857,14
hiroyuki sanada,3.107142857142857,14
copenhagen,3.107142857142857,14
patrick dempsey,3.107142857142857,14
crater,3.107142857142857,14
tv show,3.107142857142857,42
linda blair,3.107142857142857,14
death of hero,3.107142857142857,14
police detective,3.107142857142857,84
morphine,3.107142857142857,14
family tragedy,3.107142857142857,14
ruby rose,3.107142857142857,14
grave robbing,3.107142857142857,14
mongolia,3.107142857142857,14
male wears eyeglasses,3.107142857142857,14
sarah jessica parker,3.107142857142857,70
city,3.1064814814814814,108
fbi agent,3.10625,80
medium,3.106060606060606,33
fable,3.106060606060606,33
little boy,3.1058823529411765,85
david zucker,3.1052631578947367,19
pet,3.1052631578947367,38
house party,3.1052631578947367,19
visually interesting--that's about it,3.1052631578947367,19
harland williams,3.1052631578947367,19
aerial combat,3.1052631578947367,19
grifter,3.1052631578947367,19
fat man,3.1052631578947367,19
fugitives,3.1052631578947367,19
billiards,3.1052631578947367,19
hunt,3.1052631578947367,19
reporter,3.1049382716049383,162
american horror,3.104651162790698,43
psychic,3.1025641025641026,117
hit by a truck,3.1025641025641026,39
angry,3.102272727272727,44
psychopathic killer,3.102272727272727,44
grocery store,3.102272727272727,44
friend,3.1019108280254777,157
monkey,3.1009615384615383,104
asperger's syndrome,3.1,20
asa butterfield,3.1,20
songwriter,3.1,10
razor blade,3.1,15
washington d.c.,3.1,85
atf,3.1,10
man dresses as a woman,3.1,10
faltering friendships,3.1,10
suicidal thoughts,3.1,10
tear on cheek,3.1,15
post punk,3.1,10
troll,3.1,20
setting:chicago,3.1,10
man wears an earring,3.1,10
fran drescher,3.1,10
hitwoman,3.1,10
may parker character,3.1,10
warfare,3.1,10
kidnapped child,3.1,20
succubus,3.1,10
british secret service,3.1,30
dumpster,3.1,10
suicide note,3.1,10
pumpkin,3.1,10
love of one's life,3.1,25
drinking game,3.1,10
human in outer space,3.1,45
wachowskis,3.1,15
colin hanks,3.1,15
minigun,3.1,10
difficult to watch,3.1,10
david schwimmer,3.1,15
pranks,3.1,30
alarm,3.1,40
breakup,3.1,35
snowstorm,3.1,20
ranch,3.1,30
neo-nazi,3.1,15
seagull,3.1,15
deaf-mute,3.1,10
disney channel,3.1,10
o18,3.1,10
fart,3.1,15
shorts,3.1,25
molt_criticada,3.1,15
not for kids,3.1,25
lionel barrymore,3.1,10
action heroine,3.0992063492063493,126
castle,3.0984848484848486,132
car accident,3.0982905982905984,351
hit in the crotch,3.0982142857142856,56
street shootout,3.0980392156862746,51
jew,3.097826086956522,46
chosen one,3.097826086956522,46
foot chase,3.097560975609756,205
hat,3.097560975609756,41
madrid,3.0972222222222223,72
partner,3.096774193548387,31
mannequin,3.096774193548387,31
heavy rain,3.096590909090909,88
switchblade,3.0961538461538463,52
invisibility,3.095833333333333,120
cartoonish,3.0955882352941178,68
amateur film making,3.0952380952380953,21
man fights a woman,3.0952380952380953,21
framed for murder,3.0952380952380953,63
barbershop,3.0952380952380953,21
violence against women,3.0952380952380953,21
mobile phone,3.0952380952380953,21
media coverage,3.0948275862068964,58
grenade,3.0941176470588236,85
female humanoid alien,3.09375,16
suspended animation,3.09375,16
hobo,3.09375,16
drunkard,3.09375,16
fake accent,3.09375,16
black ops,3.09375,32
auction,3.09375,32
melanie griffith,3.09375,16
ending lame,3.09375,16
digging,3.09375,16
sleep,3.09375,16
claustrophobia,3.09375,32
elegiac,3.0930232558139537,43
underwhelming ending,3.0925925925925926,27
burglar,3.0925925925925926,27
escaped convict,3.0925925925925926,27
chucky,3.0925925925925926,27
nuclear missile,3.0925925925925926,27
uncle,3.0925925925925926,27
revolving door,3.0925925925925926,27
evil,3.0923423423423424,222
shopping mall,3.0921052631578947,38
